2024.07.31,16:30,2419.80,2427.58,2419.80,2426.08,23999
2024.07.31,17:00,2426.10,2429.05,2421.54,2423.00,24697
2024.07.31,17:30,2423.01,2425.08,2419.19,2422.46,26410
2024.07.31,18:00,2422.48,2424.08,2420.07,2420.51,24175
2024.07.31,18:30,2420.52,2424.25,2420.43,2423.14,19875
2024.07.31,19:00,2423.12,2427.26,2422.45,2427.20,18217
2024.07.31,19:30,2427.20,2427.74,2425.34,2426.98,16185
2024.07.31,20:00,2427.01,2429.08,2425.94,2427.89,16947
2024.07.31,20:30,2427.88,2428.54,2425.71,2425.77,17059
2024.07.31,21:00,2425.81,2427.28,2421.37,2425.07,22365
2024.07.31,21:30,2425.06,2435.35,2424.73,2433.84,17621
2024.07.31,22:00,2433.73,2444.14,2431.09,2442.25,24268
2024.07.31,22:30,2442.25,2450.87,2441.75,2449.90,23096
2024.07.31,23:00,2449.86,2450.86,2447.09,2447.54,5662
2024.07.31,23:30,2447.45,2448.85,2446.03,2447.19,2899
2024.08.01,01:00,2448.88,2449.27,2446.84,2447.40,1651
2024.08.01,01:30,2447.41,2448.09,2447.06,2447.56,1213
2024.08.01,02:00,2447.57,2447.92,2444.30,2445.24,1446
2024.08.01,02:30,2445.25,2446.79,2444.82,2445.71,3046
2024.08.01,03:00,2445.73,2446.96,2445.21,2445.34,6014
2024.08.01,03:30,2445.43,2449.49,2445.29,2447.58,6171
2024.08.01,04:00,2447.57,2458.38,2446.05,2457.77,13084
2024.08.01,04:30,2457.81,2458.01,2450.47,2451.34,10830
2024.08.01,05:00,2451.35,2451.42,2448.00,2449.48,9872
2024.08.01,05:30,2449.49,2450.00,2437.29,2441.26,9648
2024.08.01,06:00,2441.24,2443.57,2439.29,2443.29,7539
2024.08.01,06:30,2443.22,2444.56,2442.15,2442.72,4615
2024.08.01,07:00,2442.71,2445.81,2442.44,2445.78,4061
2024.08.01,07:30,2445.79,2446.80,2443.90,2444.22,4444
2024.08.01,08:00,2444.25,2448.00,2443.60,2446.58,13957
2024.08.01,08:30,2446.57,2447.64,2444.38,2447.02,19915
2024.08.01,09:00,2447.01,2448.90,2445.03,2446.56,22050
2024.08.01,09:30,2446.56,2447.17,2444.08,2444.84,23545
2024.08.01,10:00,2444.85,2444.96,2441.61,2443.20,21651
2024.08.01,10:30,2443.20,2443.90,2439.92,2440.33,19533
2024.08.01,11:00,2440.22,2442.38,2436.30,2436.69,22318
2024.08.01,11:30,2436.70,2437.74,2433.20,2433.82,19957
2024.08.01,12:00,2433.79,2435.11,2431.56,2432.88,19754
2024.08.01,12:30,2432.89,2434.49,2430.19,2433.06,17843
2024.08.01,13:00,2433.05,2436.80,2431.98,2435.78,17995
2024.08.01,13:30,2435.78,2436.31,2434.19,2435.14,14290
2024.08.01,14:00,2435.08,2438.84,2434.28,2438.76,19498
2024.08.01,14:30,2438.74,2442.97,2436.18,2440.80,19463
2024.08.01,15:00,2440.79,2446.06,2440.36,2444.07,21585
2024.08.01,15:30,2444.06,2454.91,2444.06,2450.67,26016
2024.08.01,16:00,2450.72,2455.17,2448.58,2453.48,26199
